MHA_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBJECTID,ZONEID,ZONING,CONTRACT,ORDINANCE,EFFECTIVE,HISTORIC,PEDESTRIAN,SHORELINE,OVERLAY,LIGHTRAIL,MHA,IZ,MHA_VALUE,SE_ANNO_CAD_DATA,MIO_NAME,Tract,Neighborhood,ZIP,CLASS_DESC,CATEGORY_DESC,ZONELUT,ZONELUT_DESC,DETAIL_DESC,ZONING_DESC,BASE_ZONE,ZONING_PREV,CONTRACT_PREV,ORDINANCE_PREV,EFFECTIVE_PREV,HISTORIC_PREV,PEDESTRIAN_PREV,SHORELINE_PREV,OVERLAY_PREV,LIGHTRAIL_PREV,BZONEID,PUBLIC_DESCRIPTION,CHAPTER,CHAPTER_LINK,SHAPE_Length,SHAPE_Area
85,5407,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,West Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2382,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.021247815,8.3925586278359E-06
433,5476,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Queen Anne,98119,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2313,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.020291796,6.60354538115893E-06
434,5477,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2316,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.018655131,7.03229400850591E-06
436,5479,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2335,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002148679,2.72665189970203E-07
1005,5580,NC2P-75 (M1), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,Lower Queen Anne,98119,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-75,NC2P-75,NC2P-30, ,124770,2015/06/14 00:00:00+00, ,P, , , ,3267,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003232598,3.71012687509382E-07
868,5641,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,West Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2426,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.013730248,8.48896603398657E-06
869,5642,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,West Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2441,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.007117988,1.23411816098458E-06
870,5643,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,West Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2444,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.001874096,1.43853947264689E-07
1038,5649,NC1-40 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,West Queen Anne,98119,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-40,NC1-40,NC1-30, ,0,, , , , , ,4135,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.005785885,1.49143049909502E-06
1048,5664,NC2P-55 (M1), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,West Queen Anne,98119,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2-30, ,117919,1995/12/29 00:00:00+00, , , , , ,835,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.006969201,1.29252891921422E-06
880,5678,MR (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Lower Queen Anne,98119,Multi-Family,High-Density Multi-Family,MR,Midrise,Midrise,Midrise,MR,MR, ,0,, , , , , ,3922,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.021162828,1.49339194595352E-05
881,5679,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Lower Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2470,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.006211733,1.31036094205306E-06
882,5680,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Lower Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2471,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.005472002,7.76994508805942E-07
890,5691,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2376,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.014108268,4.71367307194317E-06
891,5692,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Queen Anne,98119,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2399,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.005745456,1.46881261187815E-06
1068,5699,NC1-40 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Queen Anne,98119,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-40,NC1-40,NC1-30, ,0,, , , , , ,4135,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001996058,2.19613754437559E-07
1069,5700,NC1-40 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,West Queen Anne,98119,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-40,NC1-40,NC1-30, ,0,, , , , , ,4135,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001872789,1.79483996447362E-07
1074,5711,NC2P-75 (M1), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,Lower Queen Anne,98119,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-75,NC2P-75,NC2-30, ,117919,1995/12/29 00:00:00+00, , , , , ,835,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001782787,1.49391855816336E-07
579,5797,NC1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-55,NC1-55,NC1-40, ,0,, , , , , ,4144,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003517465,7.30133768878148E-07
371,5820,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98119,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2443,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003760536,4.9061748813503E-07
612,5846,NC3-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-55,NC3-55,NC3-40, ,0,, , , , , ,4170,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.019755739,6.02170020909599E-06
628,5869,C1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40, ,0,, , , , , ,532,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004888556,1.41193999270057E-06
3022,6033,C2-55 (M), ,125791,2019/04/19 00:00:00+00, , ,CN, , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Commercial,C2,Commercial 2,Commercial 2,Commercial 2-55,C2-55,C2-40, ,0,, , ,CN, , ,4053,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.008011646,1.55877154630175E-06
3023,6034,C2-55 (M), ,125791,2019/04/19 00:00:00+00, , ,UI, , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Commercial,C2,Commercial 2,Commercial 2,Commercial 2-55,C2-55,C2-40, ,0,, , ,UI, , ,4056,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002485584,1.254652017347E-07
3024,6035,C2-55 (M),CF266255,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Commercial,C2,Commercial 2,Commercial 2,Commercial 2-55,C2-55,C2-40,CF266255,0,, , , , , ,4059,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.00148356,1.20633322049749E-07
3110,6121,C2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Commercial,C2,Commercial 2,Commercial 2,Commercial 2-55,C2-55,C2-40, ,117919,1995/12/29 00:00:00+00, , , , , ,773,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.00296915,4.23324679708326E-07
1272,6310,C2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98119,Commercial/Mixed Use,Commercial,C2,Commercial 2,Commercial 2,Commercial 2-55,C2-55,C2-40, ,0,, , , , , ,3934,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.023100991,2.47154452512559E-05
1282,6320,NC2P-75 (M1),CF311813,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,,98119,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-75,NC2P-75,NC2-40,CF311813,124187,2013/07/03 00:00:00+00, , , , , ,3190,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002030923,2.3563496340174E-07
3133,6652,MIO-37-C2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Commercial 2-55,C2-55,MIO-37-C2-40, ,120074,2000/09/23 00:00:00+00, , , , , ,1078,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.001756135,1.75661395569975E-07
3134,6653,MIO-37-NC2-55 (M),CF294426,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Neighborhood Commercial 2-55,NC2-55,MIO-37-NC2-40,CF294426,120074,2000/09/23 00:00:00+00, , , , , ,1087,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.004331431,7.64448955339431E-07
3156,6675,MIO-37-C2-55 (M),CF294426,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Commercial 2-55,C2-55,MIO-37-C2-40,CF294426,117919,1995/12/29 00:00:00+00, , , , , ,778,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.004142009,9.57134078263332E-07
3162,6681,MIO-37-C2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Commercial 2-55,C2-55,MIO-37-C2-40, ,120074,2000/09/23 00:00:00+00, , , , , ,1070,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.005159668,8.51390312271252E-07
3164,6683,MIO-37-C2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Commercial 2-55,C2-55,MIO-37-C2-40, ,120074,2000/09/23 00:00:00+00, , , , , ,1072,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.002468224,1.45367211296231E-07
3194,6713,MIO-37-C2-55 (M), ,125791,2019/04/19 00:00:00+00, , ,UG, , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Commercial 2-55,C2-55,MIO-37-C2-40, ,124750,2015/06/15 00:00:00+00, , ,UG, , ,3297,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.003402805,1.47669936691554E-07
3195,6714,MIO-37-C2-55 (M),CF294426,125791,2019/04/19 00:00:00+00, , ,UG, , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Commercial 2-55,C2-55,MIO-37-C2-40,CF294426,124750,2015/06/15 00:00:00+00, , ,UG, , ,3298,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.006683796,9.15886946612723E-07
3250,6765,MIO-37-LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Lowrise 3 Residential-Commercial,LR3 RC,MIO-37-LR3 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2333,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.001797589,1.96281903897342E-07
3258,6773,MIO-37-LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Lowrise 1,LR1,MIO-37-LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2341,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.005118062,1.05395342461915E-06
3262,6777,MIO-65-LR2 (M),CF294426,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Lowrise 2,LR2,MIO-65-LR2,CF294426,123495,2011/04/19 00:00:00+00, , , , , ,2361,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.007599425,3.57548457529013E-06
3263,6778,MIO-37-LR2 (M),CF294426,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Lowrise 2,LR2,MIO-37-LR2,CF294426,123495,2011/04/19 00:00:00+00, , , , , ,2362,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.004336833,8.18128274220571E-07
3265,6780,MIO-37-LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Lowrise 1,LR1,MIO-37-LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2367,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.001825081,1.77293747680315E-07
3266,6781,MIO-37-LR1 (M),CF294426,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,Seattle Pacific University,,,98119,Major Institutions,Major Institutions,MIO,Major Institution Overlay,Major Institution Overlay,Major Institution Overlay-Lowrise 1,LR1,MIO-37-LR1,CF294426,123495,2011/04/19 00:00:00+00, , , , , ,2368,is located in a Major Institution Overlay. In this area development is generally governed by the,Chapter 23.69,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.69MAINOVDI,0.002042668,2.5129967448532E-07
